PacketCounter,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Roll,Pitch,Yaw
6010,10.218495,-1.07292,3.303589,-0.193412,-1.557238,-1.231228,-19.991991,-72.145824,98.08432
6011,9.867461,-0.884223,3.678384,-0.350225,-1.507593,-1.23771,-18.970856,-73.199854,96.803186
6012,9.562716,-0.81216,4.087153,-0.543142,-1.44519,-1.240621,-17.867654,-74.210488,95.329085
6013,9.178098,-0.857484,4.344702,-0.730256,-1.377463,-1.212259,-16.716943,-75.173557,93.701088
6014,8.79728,-0.812119,4.443376,-0.978449,-1.303132,-1.172265,-15.567235,-76.077907,91.934989
6015,8.531574,-0.803441,4.371476,-1.261489,-1.199861,-1.107617,-14.475338,-76.909177,90.067625
6016,8.035854,-0.886488,4.262112,-1.423433,-1.146343,-1.025414,-13.461336,-77.688754,88.191645
6017,7.523085,-1.060248,4.031149,-1.489351,-1.143249,-0.954255,-12.482617,-78.452319,86.318157
6018,7.16408,-1.167559,3.801247,-1.523042,-1.112439,-0.896746,-11.478213,-79.182811,84.404268
6019,6.952951,-1.31513,3.562019,-1.52941,-1.077125,-0.849589,-10.393471,-79.883322,82.409131
6020,6.844372,-1.399253,3.337155,-1.507499,-1.056176,-0.803178,-9.219652,-80.558323,80.341018
6021,6.798324,-1.562261,3.115176,-1.485155,-1.034927,-0.756133,-7.942726,-81.211237,78.185081
6022,6.812502,-1.672677,3.060835,-1.442634,-1.012947,-0.694279,-6.609125,-81.837604,76.000541
6023,6.850744,-1.811539,3.038912,-1.381136,-1.002936,-0.631294,-5.211029,-82.448086,73.789543
6024,6.867214,-1.997982,3.068415,-1.289686,-0.977547,-0.571558,-3.723021,-83.032226,71.544085
6025,6.965854,-2.124046,3.196466,-1.153132,-0.950141,-0.516046,-2.087903,-83.592265,69.231768
6026,7.162459,-2.245179,3.404752,-1.013473,-0.904424,-0.457335,-0.329264,-84.116066,66.878409
6027,7.342728,-2.353315,3.529446,-0.859064,-0.860063,-0.392464,1.522453,-84.607516,64.522363
6028,7.472469,-2.36939,3.666013,-0.697034,-0.80139,-0.321875,3.38765,-85.058472,62.248031
6029,7.619318,-2.370205,3.807744,-0.536193,-0.74151,-0.249871,5.203703,-85.472094,60.116816
6030,7.817434,-2.179722,3.92521,-0.411842,-0.679268,-0.158484,6.701245,-85.849787,58.37779
6031,7.950327,-1.934629,3.919978,-0.341196,-0.625715,-0.068422,7.72912,-86.200864,57.150853
6032,8.030146,-1.713541,3.907422,-0.285692,-0.588366,0.021332,8.120529,-86.536385,56.594099
6033,8.189092,-1.523111,3.800075,-0.264322,-0.535884,0.10802,7.652856,-86.849068,56.910289
6034,8.381293,-1.371129,3.794085,-0.271999,-0.486513,0.184408,6.154099,-87.138476,58.254507
6035,8.688954,-1.251236,3.738087,-0.296652,-0.432044,0.255676,3.371317,-87.397252,60.869782
6036,9.081532,-1.192889,3.755191,-0.320926,-0.386574,0.318798,-0.882305,-87.622846,64.942821
6037,9.440779,-1.145874,3.760014,-0.346554,-0.355208,0.375407,-6.791123,-87.811464,70.657155
6038,9.760582,-1.053786,3.898445,-0.38789,-0.318923,0.427704,-14.40717,-87.94651,78.055467
6039,10.09748,-0.995319,3.999269,-0.444951,-0.279565,0.478625,-23.467836,-88.008834,86.866281
6040,10.324139,-0.866942,4.039788,-0.532347,-0.229076,0.522507,-33.073696,-87.983028,96.172256
6041,10.580731,-0.78693,4.059427,-0.649573,-0.17594,0.560027,-42.141146,-87.866368,104.872902
6042,10.687964,-0.811855,4.045378,-0.752256,-0.123261,0.600337,-49.988641,-87.66794,112.294453
6043,10.805689,-0.792266,3.952272,-0.864955,-0.072753,0.641426,-56.347433,-87.398101,118.162844
6044,10.817405,-0.807348,3.895976,-0.975042,-0.017961,0.681178,-61.265652,-87.070129,122.526924
6045,10.969811,-0.702071,3.71547,-1.093635,0.009242,0.712885,-65.163551,-86.702689,125.802879
6046,11.474474,-0.65319,3.35199,-1.226907,0.003543,0.730583,-68.530778,-86.317754,128.471529
6047,12.106387,-0.490334,3.005744,-1.338575,-0.026556,0.7295,-71.588557,-85.929726,130.767518
6048,12.91881,-0.119608,2.509154,-1.47547,-0.087306,0.667066,-74.574961,-85.579435,132.913876
6049,13.582593,0.263529,1.984099,-1.595559,-0.193329,0.550557,-77.760526,-85.299472,135.192434
6050,13.706743,0.531088,1.89383,-1.641763,-0.221625,0.408182,-80.705159,-85.094297,137.20292
6051,12.981878,0.387709,2.372768,-1.549481,-0.163779,0.299203,-82.916134,-84.938106,138.53113
6052,12.002723,-0.528753,2.403999,-1.146026,-0.038905,0.279396,-84.021547,-84.782489,138.981188
6053,11.216672,-0.753499,2.093559,-0.698594,0.183073,0.310573,-83.486298,-84.594403,138.041676
6054,10.277046,-0.581351,1.403182,-0.176421,0.346384,0.335241,-81.802841,-84.379361,136.248306
6055,9.577961,-0.048985,0.523988,0.270134,0.395318,0.376772,-79.748101,-84.130051,134.338823
6056,9.639783,0.759243,-0.597672,0.524454,0.404589,0.389985,-77.700263,-83.866446,132.581308
6057,10.513386,1.830376,-1.703384,0.718131,0.33924,0.387927,-76.005095,-83.605884,131.289945
6058,12.422893,2.831737,-2.490551,0.699069,0.33472,0.396541,-74.488561,-83.338199,130.166126
6059,14.145421,3.417328,-3.138906,0.440999,0.423974,0.384926,-72.785306,-83.058485,128.705235
6060,14.927657,3.970906,-3.583298,0.078724,0.547892,0.347763,-70.83972,-82.772029,126.789598
6061,13.988613,4.01945,-3.016083,0.100634,0.415235,0.29758,-69.480556,-82.531668,125.477151
6062,14.564207,4.782113,-3.032902,-0.400327,0.54758,0.134974,-67.720309,-82.346014,123.469542
6063,16.055041,5.754628,-3.037107,-1.344085,1.162646,-0.001847,-64.027884,-82.075713,118.965203
6064,15.494478,5.848712,-2.444177,-2.190321,1.428557,-0.042527,-60.120761,-81.714368,113.750567
6065,14.847174,5.309356,-3.242632,-3.140205,1.599272,-0.085498,-56.517288,-81.275948,108.287497
6066,13.520885,4.876047,-3.604364,-3.988308,1.811444,-0.067684,-53.299653,-80.711158,102.715602
6067,12.237034,3.836285,-4.15682,-4.400124,1.691734,-0.015312,-51.23242,-80.126384,98.061949
6068,11.152286,1.669498,-5.047417,-4.062942,1.409124,0.007541,-50.078695,-79.611708,94.524669
6069,11.234821,0.634127,-4.813681,-3.567561,1.365433,0.004123,-48.950897,-79.104042,91.296753
6070,11.324677,-0.097088,-4.205184,-3.055383,1.310639,-0.043132,-47.764722,-78.624093,88.303094
6071,11.707409,0.049732,-2.938005,-2.554358,1.282232,-0.039521,-46.521647,-78.14333,85.539274
6072,11.720306,0.791189,-2.321049,-2.458076,1.144986,0.057119,-45.825033,-77.66605,83.385958
6073,12.05313,1.189153,-2.323597,-2.513171,1.181063,0.085676,-45.245192,-77.159612,81.315788
6074,11.649025,0.671777,-2.564714,-2.565237,1.423334,0.1267,-44.471847,-76.530898,79.011694
6075,10.493998,0.003821,-2.227529,-2.525559,1.549123,0.160311,-43.666993,-75.832095,76.692044
6076,9.645457,-0.290011,-1.993019,-2.468639,1.474734,0.195822,-43.151321,-75.141733,74.697792
6077,9.09271,-0.198319,-1.977051,-2.4264,1.410041,0.20426,-42.818884,-74.473979,72.912107
6078,8.507131,-0.013695,-1.797214,-2.444308,1.404099,0.198777,-42.591796,-73.806153,71.219578
6079,7.970664,-0.018762,-1.483059,-2.509133,1.393656,0.196957,-42.481345,-73.144723,69.604182
6080,7.5903,-0.170298,-1.262191,-2.587508,1.364924,0.192617,-42.516796,-72.494186,68.088956
6081,7.453612,-0.246582,-0.91973,-2.652379,1.338817,0.164047,-42.629033,-71.869113,66.609982
6082,7.566999,-0.356986,-0.56093,-2.730755,1.313024,0.122964,-42.816099,-71.269258,65.157396
6083,7.758109,-0.501973,-0.390725,-2.813383,1.282829,0.08299,-43.068107,-70.702346,63.718423
6084,7.764369,-0.712204,-0.338901,-2.900261,1.266209,0.027474,-43.363327,-70.163483,62.267592
6085,7.488438,-0.986592,-0.373033,-3.010907,1.250792,-0.015224,-43.71389,-69.653625,60.803469
6086,7.081268,-1.256935,-0.475608,-3.089605,1.224568,-0.054879,-44.127137,-69.1707,59.353349
6087,6.715263,-1.550429,-0.555027,-3.138736,1.196307,-0.102811,-44.563928,-68.725409,57.893955
6088,6.53337,-1.760101,-0.590122,-3.163804,1.164986,-0.15772,-45.017664,-68.316028,56.432957
6089,6.465202,-1.813349,-0.566088,-3.163975,1.129952,-0.212238,-45.464577,-67.950264,54.960752
6090,6.656775,-1.812592,-0.53811,-3.180529,1.104172,-0.278219,-45.904865,-67.623024,53.467353
6091,6.867796,-1.854368,-0.476955,-3.193123,1.070904,-0.34415,-46.331052,-67.343603,51.947846
6092,7.302428,-1.799675,-0.446976,-3.256554,1.011009,-0.394203,-46.824153,-67.110161,50.458429
6093,7.775613,-1.813601,-0.557725,-3.321945,0.968419,-0.449418,-47.349276,-66.924773,48.961059
6094,8.068203,-1.858573,-0.693341,-3.416427,0.936636,-0.515576,-47.91289,-66.78207,47.444588
6095,8.318952,-1.895204,-0.889109,-3.519775,0.887953,-0.590711,-48.515787,-66.699342,45.905428
6096,8.504601,-2.037724,-1.14026,-3.612713,0.82018,-0.682471,-49.166493,-66.685173,44.359498
6097,8.73561,-2.253711,-1.363303,-3.682027,0.733887,-0.784769,-49.847798,-66.758119,42.804278
6098,8.874103,-2.529574,-1.461673,-3.699173,0.644756,-0.893447,-50.537332,-66.915594,41.248372
6099,9.015211,-2.907876,-1.486446,-3.666096,0.542578,-0.992443,-51.215391,-67.164748,39.703209
6100,9.146729,-3.239129,-1.352259,-3.575325,0.445922,-1.094048,-51.850739,-67.497362,38.171146
6101,9.403078,-3.475359,-1.187114,-3.456204,0.338225,-1.184881,-52.435433,-67.918729,36.662505
6102,9.559927,-3.684908,-0.905693,-3.288807,0.240455,-1.276499,-52.938978,-68.417679,35.174436
6103,9.65538,-3.789263,-0.589731,-3.100465,0.151033,-1.349218,-53.342185,-68.988624,33.700178
6104,9.694685,-3.832296,-0.266408,-2.90089,0.069771,-1.399892,-53.655938,-69.610376,32.258214
6105,9.659635,-3.833971,0.082089,-2.711854,0.004194,-1.420127,-53.881205,-70.269619,30.843496
6106,9.55927,-3.624775,0.345929,-2.542361,-0.049502,-1.421694,-54.040769,-70.94577,29.467814
6107,9.59793,-3.370981,0.517099,-2.400882,-0.104387,-1.402969,-54.161121,-71.636255,28.142112
6108,9.85733,-3.122133,0.680255,-2.279479,-0.162537,-1.390592,-54.26576,-72.337826,26.878226
6109,10.416417,-2.770124,0.537133,-2.203831,-0.247159,-1.424955,-54.360606,-73.08776,25.654682
6110,11.704694,-2.596488,0.199309,-2.194848,-0.423634,-1.524969,-54.568608,-73.940633,24.559576
6111,13.413021,-2.695927,-0.140322,-2.190451,-0.594404,-1.671142,-54.827336,-74.923079,23.524858
6112,14.850855,-3.099861,0.04641,-2.179268,-0.647963,-1.793059,-54.968852,-75.977866,22.380519
6113,15.13474,-3.734529,0.440448,-2.112507,-0.590326,-1.830564,-54.80932,-77.034709,20.971233
6114,14.131379,-4.010447,0.822326,-1.98691,-0.489783,-1.768475,-54.32379,-78.02385,19.307529
6115,12.659643,-3.635093,1.304144,-1.908837,-0.355676,-1.681344,-53.428658,-78.926373,17.277302
6116,11.127586,-3.130374,1.741533,-1.856109,-0.325238,-1.593257,-52.351954,-79.767692,15.099088
6117,10.573181,-2.60382,2.085569,-1.839765,-0.343613,-1.492084,-51.23413,-80.565195,12.894272
6118,11.124503,-2.175861,2.275111,-1.893333,-0.362015,-1.365852,-50.217742,-81.303158,10.76599
6119,12.085256,-2.03768,2.237134,-1.971782,-0.367334,-1.232143,-49.319322,-81.981665,8.715521
6120,13.000221,-1.965458,2.284855,-2.023595,-0.316984,-1.090027,-48.456106,-82.572427,6.67383
6121,13.401802,-1.760796,2.330259,-2.078643,-0.227962,-0.940147,-47.53341,-83.063376,4.542879
6122,13.328005,-1.484243,2.272024,-2.143155,-0.141561,-0.785875,-46.667435,-83.449191,2.433845
6123,12.861798,-1.252059,2.010385,-2.205353,-0.035652,-0.64533,-45.755964,-83.733159,0.24453
6124,11.965353,-1.177029,1.682803,-2.226602,0.04667,-0.533348,-44.861964,-83.932311,-1.938388
6125,10.952918,-1.107689,1.405937,-2.217543,0.136677,-0.457164,-43.797707,-84.0619,-4.286679
6126,10.129961,-1.037598,1.233702,-2.261977,0.195222,-0.407943,-42.698545,-84.141247,-6.695147
6127,9.625521,-0.97348,1.107306,-2.355854,0.243386,-0.40007,-41.432454,-84.193513,-9.325252
6128,9.188748,-1.015171,1.055684,-2.503,0.296484,-0.398538,-40.064022,-84.214508,-12.142738
6129,8.828489,-1.276683,1.019305,-2.6501,0.339442,-0.413273,-38.520403,-84.215752,-15.221011
6130,8.508955,-1.503698,1.123204,-2.776009,0.373309,-0.423082,-36.925492,-84.195477,-18.423356
6131,8.227977,-1.649336,1.216306,-2.873319,0.406115,-0.434225,-35.219263,-84.155201,-21.793848
6132,8.001231,-1.912111,1.411761,-2.938552,0.431344,-0.447531,-33.483241,-84.096383,-25.232124
6133,7.722282,-2.086845,1.584869,-2.967239,0.46349,-0.455138,-31.662477,-84.013707,-28.7726
6134,7.397178,-2.208452,1.791482,-2.951206,0.498608,-0.468009,-29.788765,-83.905598,-32.357664
6135,7.106574,-2.265956,2.073932,-2.906176,0.536258,-0.479532,-27.817703,-83.768785,-36.015556
6136,6.833402,-2.201684,2.416225,-2.853443,0.572748,-0.49467,-25.821358,-83.604185,-39.669493
6137,6.58874,-2.125414,2.557536,-2.830251,0.590308,-0.50725,-23.842762,-83.418627,-43.293515
6138,6.42384,-2.022135,2.640861,-2.843396,0.582873,-0.504004,-22.081854,-83.224115,-46.707263
6139,6.331676,-1.89996,2.628791,-2.890515,0.558223,-0.490019,-20.575522,-83.026994,-49.893287
6140,6.253865,-1.846,2.63752,-2.921452,0.534218,-0.476735,-19.330805,-82.832806,-52.834771
6141,6.263641,-1.818448,2.69731,-2.942643,0.525421,-0.463043,-18.262503,-82.631442,-55.612095
6142,6.287261,-1.874636,2.803452,-2.927601,0.501864,-0.440231,-17.429632,-82.435327,-58.144365
6143,6.348666,-1.898904,2.980462,-2.870558,0.475724,-0.426888,-16.720218,-82.244243,-60.520454
6144,6.349336,-1.85073,3.211478,-2.79864,0.451539,-0.408271,-16.158815,-82.062597,-62.706363
6145,6.341675,-1.752139,3.38075,-2.740453,0.423839,-0.381973,-15.745794,-81.886446,-64.710011
6146,6.343151,-1.666294,3.496202,-2.730641,0.368993,-0.340088,-15.60435,-81.735831,-66.434115
6147,6.359056,-1.609969,3.485335,-2.734637,0.304444,-0.304893,-15.685656,-81.611721,-67.936399
6148,6.427125,-1.756049,3.480622,-2.704432,0.260666,-0.27006,-15.952184,-81.510511,-69.233985
6149,6.451604,-1.915309,3.559382,-2.653127,0.18216,-0.232982,-16.410158,-81.443825,-70.309021
6150,6.629082,-2.234356,3.594955,-2.53119,0.128218,-0.200054,-16.987308,-81.406716,-71.192552
6151,6.634597,-2.416684,3.913795,-2.32125,0.074003,-0.180774,-17.569327,-81.392939,-71.950127
6152,6.713356,-2.317925,4.185478,-2.117152,-0.016049,-0.14362,-18.277823,-81.427351,-72.460939
6153,6.846265,-2.207649,4.412426,-1.942909,-0.108437,-0.107534,-19.125569,-81.501451,-72.730581
6154,7.208743,-2.246326,4.714508,-1.759612,-0.173918,-0.085067,-20.044431,-81.612032,-72.821426
6155,7.478433,-2.30909,5.128683,-1.497177,-0.19411,-0.076536,-20.878359,-81.726554,-72.846873
6156,7.647936,-2.15046,5.570302,-1.2369,-0.212368,-0.066649,-21.641102,-81.854183,-72.792806
6157,7.798273,-1.903251,5.775664,-1.027267,-0.217547,-0.053381,-22.349728,-81.97561,-72.672949
6158,7.816241,-1.762666,5.908994,-0.836608,-0.204778,-0.048929,-22.961993,-82.09509,-72.539275
6159,7.855683,-1.563629,6.095418,-0.684761,-0.212882,-0.028734,-23.584316,-82.207389,-72.308591
6160,8.130149,-1.253227,5.948572,-0.599448,-0.23202,-0.008141,-24.288384,-82.331211,-71.945219
6161,8.447932,-1.147929,5.823436,-0.533609,-0.244238,-0.00638,-24.994118,-82.453027,-71.543207
6162,8.696563,-1.162003,5.673395,-0.495074,-0.294736,-0.016987,-25.757331,-82.610221,-71.060092
6163,9.199378,-1.102768,5.516277,-0.466622,-0.36445,-0.033859,-26.59334,-82.798684,-70.488388
6164,9.840221,-1.096985,5.463667,-0.431157,-0.410322,-0.07799,-27.372476,-83.028932,-69.952736
6165,10.493732,-1.046364,5.581085,-0.40309,-0.443531,-0.1257,-28.037657,-83.279365,-69.517025
6166,11.137274,-0.976985,5.869612,-0.372042,-0.459604,-0.17058,-28.581397,-83.558038,-69.184801
6167,11.751868,-0.798805,6.059557,-0.385272,-0.469008,-0.214898,-28.972897,-83.844229,-69.0147
6168,12.208806,-0.655589,6.064319,-0.432686,-0.452528,-0.248513,-29.230263,-84.140522,-69.005735
6169,12.461385,-0.531501,6.073987,-0.492531,-0.433413,-0.272748,-29.335124,-84.4243,-69.185719
6170,12.641492,-0.48227,6.0844,-0.568553,-0.415772,-0.306238,-29.270279,-84.718413,-69.578622
6171,12.975271,-0.435692,6.137345,-0.629486,-0.395164,-0.34198,-28.916561,-85.001614,-70.29774
6172,13.262574,-0.51236,6.338339,-0.676948,-0.340264,-0.367465,-28.218246,-85.274015,-71.388379
6173,13.280177,-0.64937,6.547229,-0.695779,-0.226481,-0.370525,-26.996331,-85.476677,-73.016191
6174,12.988969,-0.93283,6.758913,-0.662966,-0.117469,-0.353363,-25.413569,-85.626947,-74.985272
6175,12.805138,-1.201026,6.770461,-0.559253,-0.012294,-0.312375,-23.59109,-85.69588,-77.136442
6176,12.887647,-1.22265,6.614085,-0.429904,0.097615,-0.236784,-21.877153,-85.697135,-79.102777
6177,13.044388,-1.269851,6.391836,-0.277923,0.222056,-0.138834,-20.431884,-85.594429,-80.714171
6178,13.132371,-1.259606,6.053804,-0.125838,0.372165,-0.031307,-19.358364,-85.400385,-81.863875
6179,13.244422,-1.22987,5.560949,0.014252,0.536351,0.09555,-18.747254,-85.078401,-82.471277
6180,13.310914,-1.191555,4.987528,0.128859,0.706018,0.219628,-18.55196,-84.655233,-82.593769
6181,13.424869,-0.950102,4.389299,0.227943,0.849511,0.340215,-18.702288,-84.117409,-82.313923
6182,13.779012,-0.629661,3.731586,0.255341,0.981001,0.436269,-19.052944,-83.505044,-81.814602
6183,14.151136,-0.337546,3.140103,0.242542,1.134607,0.52384,-19.470205,-82.777562,-81.256777
6184,14.405242,-0.186281,2.671393,0.1667,1.259934,0.593696,-19.943269,-81.983605,-80.683692
6185,14.714739,-0.091742,2.211296,0.046823,1.372027,0.662123,-20.468535,-81.099908,-80.127854
6186,14.808238,-0.121134,1.926625,-0.09001,1.479972,0.724051,-21.045366,-80.160333,-79.596057
6187,14.777085,-0.230379,1.70475,-0.206854,1.601156,0.772976,-21.582169,-79.129852,-79.17306
6188,14.66296,-0.336904,1.724978,-0.311034,1.686168,0.800647,-22.086639,-78.062833,-78.840798
6189,14.43828,-0.385783,1.603078,-0.399596,1.786909,0.843164,-22.563582,-76.917553,-78.58882
6190,13.938121,-0.433297,1.676237,-0.509389,1.878362,0.881675,-23.051898,-75.73007,-78.387204
6191,13.299049,-0.368586,1.657705,-0.670237,1.954033,0.940817,-23.617524,-74.474282,-78.201185
6192,12.455572,-0.381528,1.722069,-0.857703,2.009784,0.991004,-24.284225,-73.191843,-78.019287
6193,11.655565,-0.450008,1.830686,-1.059584,2.039392,1.048911,-25.066008,-71.864858,-77.837744
6194,10.909179,-0.633499,1.863064,-1.249485,2.043709,1.108205,-25.981218,-70.535041,-77.627821
6195,10.179906,-0.695628,1.865675,-1.403872,2.023965,1.179307,-27.014429,-69.181823,-77.38552
6196,9.559025,-0.706458,1.843674,-1.56752,1.993312,1.250613,-28.18028,-67.838224,-77.098432
6197,9.045731,-0.846274,1.71848,-1.707553,1.961315,1.330745,-29.449569,-66.472766,-76.783894
6198,8.516859,-0.982482,1.637604,-1.793625,1.930722,1.401587,-30.786578,-65.11346,-76.445402
6199,7.946248,-1.133365,1.528226,-1.828536,1.867866,1.462665,-32.153126,-63.749897,-76.093025
6200,7.417393,-1.228759,1.304498,-1.794641,1.800779,1.506139,-33.507015,-62.415629,-75.728505
6201,6.825461,-1.281713,1.172807,-1.715733,1.723756,1.531447,-34.802229,-61.092796,-75.374832
6202,6.372141,-1.352143,1.047853,-1.602587,1.638511,1.541625,-36.029953,-59.816424,-75.019745
6203,5.903096,-1.409284,0.911032,-1.490303,1.531817,1.528671,-37.178062,-58.576973,-74.677383
6204,5.52364,-1.557851,0.746897,-1.314642,1.451506,1.50723,-38.210395,-57.391479,-74.348904
6205,5.267721,-1.662071,0.64822,-1.144657,1.331671,1.470946,-39.136599,-56.257431,-74.026054
6206,5.19018,-1.728794,0.642558,-0.928835,1.263675,1.413745,-39.909065,-55.184081,-73.735944
6207,5.252882,-1.753767,0.602547,-0.731114,1.193682,1.342512,-40.527842,-54.15351,-73.49112
6208,5.219542,-1.612425,0.637576,-0.563055,1.129142,1.267535,-41.023433,-53.189927,-73.277087
6209,5.079367,-1.574486,0.62564,-0.425034,1.052697,1.184176,-41.408666,-52.277419,-73.09803
6210,4.918228,-1.492145,0.650067,-0.316214,0.972047,1.100426,-41.719779,-51.443053,-72.933516
6211,4.714874,-1.410261,0.544861,-0.232432,0.895991,1.01166,-41.958283,-50.66272,-72.797682
6212,4.628893,-1.224848,0.596777,-0.181112,0.8121,0.902864,-42.149135,-49.971383,-72.685229
6213,4.775675,-1.119278,0.554379,-0.151214,0.702088,0.780011,-42.301992,-49.362278,-72.597745
6214,5.085559,-1.083812,0.633731,-0.12239,0.604196,0.639675,-42.415333,-48.860194,-72.541291
6215,5.40122,-1.026404,0.756938,-0.10917,0.494531,0.491793,-42.491848,-48.450374,-72.521926
6216,5.73221,-1.039854,0.881633,-0.117369,0.390602,0.326517,-42.543936,-48.159653,-72.542948
6217,5.996684,-1.089341,0.999464,-0.125855,0.286913,0.150248,-42.558197,-47.970421,-72.620021
6218,6.100688,-1.063756,1.097394,-0.145659,0.179544,-0.034605,-42.548209,-47.908715,-72.746606
6219,6.314405,-1.046804,1.21555,-0.181982,0.069272,-0.221375,-42.51446,-47.95571,-72.931661
6220,6.660791,-1.091689,1.267788,-0.240141,-0.057943,-0.422661,-42.478188,-48.144448,-73.166154
6221,7.155759,-1.162239,1.395552,-0.303837,-0.192488,-0.619199,-42.437157,-48.456404,-73.45327
6222,7.732239,-1.28151,1.426409,-0.375625,-0.340081,-0.82758,-42.403471,-48.920771,-73.785355
6223,8.25031,-1.412734,1.45899,-0.428055,-0.487469,-1.027617,-42.358239,-49.515663,-74.168283
6224,8.678213,-1.506514,1.500976,-0.475589,-0.637591,-1.226986,-42.305639,-50.259816,-74.594059
6225,9.052585,-1.557212,1.468845,-0.509544,-0.780067,-1.434919,-42.21675,-51.135923,-75.085508
6226,9.403124,-1.57023,1.545764,-0.525327,-0.933746,-1.613054,-42.10553,-52.153513,-75.611842
6227,9.695373,-1.509672,1.719061,-0.552344,-1.091922,-1.800964,-41.960736,-53.302238,-76.190994
6228,10.165365,-1.48091,1.85288,-0.567851,-1.233213,-1.995269,-41.763909,-54.592049,-76.837518
6229,10.69221,-1.565089,1.958085,-0.572707,-1.390231,-2.179451,-41.503639,-56.010917,-77.552839
6230,11.279523,-1.63655,2.063311,-0.546955,-1.537311,-2.366511,-41.149643,-57.568433,-78.351092
6231,11.993756,-1.715323,2.167807,-0.504962,-1.684756,-2.546366,-40.66895,-59.248038,-79.254834
6232,12.772879,-1.772024,2.238357,-0.429738,-1.82791,-2.726242,-40.021349,-61.058205,-80.285854
6233,13.571445,-1.87395,2.382101,-0.340316,-1.953272,-2.892738,-39.149113,-62.972254,-81.494232
6234,14.393693,-1.932551,2.516268,-0.234734,-2.049557,-3.03685,-37.996157,-64.976012,-82.927347
6235,15.151139,-2.012531,2.705108,-0.110898,-2.120411,-3.138964,-36.489124,-67.027712,-84.646406
6236,15.728232,-2.199442,2.978599,0.050024,-2.149333,-3.203506,-34.524978,-69.09715,-86.733179
6237,16.047865,-2.431058,3.234116,0.256935,-2.159249,-3.222057,-31.977697,-71.140751,-89.28527
6238,16.002173,-2.463677,3.440698,0.523517,-2.080299,-3.178432,-28.668651,-73.090281,-92.447146
6239,15.455133,-2.212044,3.868199,0.747595,-1.940573,-3.070115,-24.486432,-74.868975,-96.352667
6240,14.739935,-1.986319,4.132881,0.927288,-1.783418,-2.915448,-19.384077,-76.442533,-101.070708
6241,13.908963,-1.573426,4.394132,1.094634,-1.653723,-2.704308,-13.421896,-77.786435,-106.543719
6242,12.985597,-1.010667,4.261166,1.095681,-1.562879,-2.457271,-6.827508,-78.91725,-112.635762
6243,12.016566,-0.650396,3.789948,0.994539,-1.391087,-2.240751,0.322693,-79.782762,-119.33208
6244,11.422584,-0.045491,3.365547,0.818951,-1.251115,-2.004485,7.651934,-80.419168,-126.295933
6245,11.331399,0.5312,2.642139,0.523932,-1.080766,-1.799846,14.803104,-80.821677,-133.240749
6246,11.36695,1.040366,2.444096,0.084205,-0.962317,-1.568886,21.294488,-81.067584,-139.765556
6247,11.624083,0.980933,1.788184,-0.346408,-0.860442,-1.374731,26.982011,-81.190911,-145.724122
6248,11.777371,0.726086,1.39741,-0.668686,-0.734659,-1.232215,31.914048,-81.20999,-151.103052
6249,11.743959,0.642585,1.297969,-0.93223,-0.63057,-1.101462,36.036583,-81.152719,-155.816906
6250,11.50153,0.567091,1.296822,-1.168234,-0.549399,-0.979061,39.438097,-81.057758,-159.937828
6251,11.112499,0.545021,1.660481,-1.386472,-0.46859,-0.86537,42.097604,-80.933681,-163.436443
6252,10.763589,0.422197,2.085694,-1.683184,-0.414788,-0.764758,44.138488,-80.807045,-166.48081
6253,10.306665,0.036695,2.340074,-1.995692,-0.371549,-0.66771,45.555796,-80.684989,-169.077087
6254,9.687033,-0.246396,2.537804,-2.255171,-0.313773,-0.568353,46.422104,-80.575067,-171.265241
6255,9.000446,-0.487484,2.769643,-2.526701,-0.255826,-0.487263,46.732959,-80.470254,-173.050041
6256,8.287517,-0.811181,2.861312,-2.736073,-0.211058,-0.411536,46.649309,-80.380999,-174.555553
6257,7.724212,-1.244876,2.913383,-2.867192,-0.176453,-0.342443,46.199526,-80.306058,-175.767799
6258,7.305795,-1.616968,2.91794,-2.937232,-0.139249,-0.274221,45.492893,-80.248298,-176.75885
6259,6.903615,-1.934296,3.014034,-2.939538,-0.085921,-0.201236,44.447597,-80.199434,-177.409514
6260,6.585757,-2.18213,3.059489,-2.898999,-0.063259,-0.137074,43.262643,-80.170572,-177.89318
6261,6.258451,-2.480635,2.954229,-2.780848,-0.058362,-0.083693,41.962342,-80.160808,-178.193108
6262,6.092236,-2.62091,2.802588,-2.613406,-0.055263,-0.031109,40.666492,-80.172269,-178.39818
6263,5.926205,-2.818908,2.837955,-2.397499,-0.054629,0.004689,39.350809,-80.196262,-178.459808
6264,5.9671,-2.942908,2.972349,-2.06475,-0.065104,0.01195,38.276249,-80.229096,-178.57041
6265,5.969359,-2.83458,3.21858,-1.736618,-0.048269,0.021103,37.271787,-80.25688,-178.563848
6266,5.930581,-2.784526,3.242639,-1.437524,-0.05829,0.023762,36.505553,-80.291268,-178.622637
6267,5.877242,-2.710307,3.303072,-1.135757,-0.080797,0.016978,35.910338,-80.332946,-178.682242
6268,5.890381,-2.665974,3.387292,-0.814697,-0.119331,0.007695,35.661992,-80.390506,-178.904355
6269,5.965025,-2.585588,3.36429,-0.52119,-0.158547,-0.007667,35.632941,-80.460387,-179.181235
